Time (ms),Rod Temperature,Green Cord Temperature,Average Temperature,Shade Openness,Motor Angle,Target Temperature,PID Error,PID Integral,PID Derivative,PID Output
1197219.0,58.56,60.75,59.66,1.0,130.0,60.0,0.34,10.0,-0.06,0.05
1199219.0,58.56,60.75,59.66,1.0,130.0,60.0,0.34,10.0,0.0,0.05
1201219.0,58.56,60.75,59.66,1.0,130.0,60.0,0.34,10.0,0.0,0.05
1203219.0,58.63,60.75,59.69,1.0,130.0,60.0,0.31,10.0,-0.02,0.05
1205219.0,58.63,61.0,59.81,1.0,130.0,60.0,0.19,10.0,-0.06,0.04
1207219.0,58.63,61.0,59.81,1.0,130.0,60.0,0.19,10.0,0.0,0.04
1209219.0,58.69,61.0,59.84,1.0,130.0,60.0,0.16,10.0,-0.02,0.04
1211219.0,58.69,61.0,59.84,1.0,130.0,60.0,0.16,10.0,0.0,0.04
1213219.0,58.75,61.25,60.0,1.0,130.0,60.0,0.0,10.0,-0.08,0.03
1215219.0,58.81,61.25,60.03,1.0,130.0,60.0,-0.03,9.94,-0.02,0.03
1217219.0,58.81,61.25,60.03,1.0,130.0,60.0,-0.03,9.88,0.0,0.03
1219219.0,58.88,61.25,60.06,1.0,130.0,60.0,-0.06,9.75,-0.02,0.03
1221219.0,58.94,61.25,60.09,1.0,130.0,60.0,-0.09,9.56,-0.02,0.03
1223219.0,58.94,61.25,60.09,1.0,130.0,60.0,-0.09,9.38,0.0,0.03
1225219.0,59.0,61.5,60.25,1.0,130.0,60.0,-0.25,8.88,-0.08,0.02
1227219.0,59.06,61.5,60.28,1.0,130.0,60.0,-0.28,8.31,-0.02,0.01
1229219.0,59.13,61.5,60.31,1.0,130.0,60.0,-0.31,7.69,-0.02,0.01
1231219.0,59.13,61.75,60.44,1.0,129.97,60.0,-0.44,6.81,-0.06,-0.0
1233219.0,59.19,61.75,60.47,1.0,129.44,60.0,-0.47,5.88,-0.02,-0.0
1235219.0,59.25,61.75,60.5,0.99,128.27,60.0,-0.5,4.88,-0.02,-0.01
1237219.0,59.25,61.75,60.5,0.97,126.7,60.0,-0.5,3.88,0.0,-0.01
1239219.0,59.38,61.75,60.56,0.96,124.16,60.0,-0.56,2.75,-0.03,-0.02
1241219.0,59.38,62.0,60.69,0.92,120.16,60.0,-0.69,1.37,-0.06,-0.03
1243219.0,59.44,61.75,60.59,0.9,116.48,60.0,-0.59,0.19,0.05,-0.03
1245219.0,59.5,61.75,60.63,0.86,111.92,60.0,-0.63,-1.06,-0.02,-0.04
1247219.0,59.56,61.75,60.66,0.82,106.59,60.0,-0.66,-2.38,-0.02,-0.04
1249219.0,59.56,61.75,60.66,0.77,100.73,60.0,-0.66,-3.69,0.0,-0.05
1251219.0,59.63,61.75,60.69,0.72,94.03,60.0,-0.69,-5.06,-0.02,-0.05
1253219.0,59.69,61.75,60.72,0.67,86.51,60.0,-0.72,-6.5,-0.02,-0.06
1255219.0,59.69,61.75,60.72,0.6,78.4,60.0,-0.72,-7.94,0.0,-0.06
1257219.0,59.75,61.75,60.75,0.53,69.4,60.0,-0.75,-9.44,-0.02,-0.07
1259219.0,59.81,61.75,60.78,0.46,59.96,60.0,-0.78,-10.0,-0.02,-0.07
1261219.0,59.88,61.75,60.81,0.39,50.31,60.0,-0.81,-10.0,-0.02,-0.07
1263219.0,59.88,61.75,60.81,0.31,40.69,60.0,-0.81,-10.0,0.0,-0.07
1265219.0,59.88,61.5,60.69,0.25,32.03,60.0,-0.69,-10.0,0.06,-0.07
1267219.0,59.88,61.5,60.69,0.18,23.22,60.0,-0.69,-10.0,0.0,-0.07
1269219.0,59.94,61.5,60.72,0.11,14.18,60.0,-0.72,-10.0,-0.02,-0.07
1271219.0,59.94,61.5,60.72,0.04,5.18,60.0,-0.72,-10.0,0.0,-0.07
1273219.0,59.94,61.25,60.59,0.0,0.0,60.0,-0.59,-10.0,0.06,-0.06
1275219.0,59.94,61.25,60.59,0.0,0.0,60.0,-0.59,-10.0,0.0,-0.06
1277219.0,59.94,61.25,60.59,0.0,0.0,60.0,-0.59,-10.0,0.0,-0.06
1279219.0,60.0,61.25,60.63,0.0,0.0,60.0,-0.63,-10.0,-0.02,-0.06
1281219.0,60.0,61.0,60.5,0.0,0.0,60.0,-0.5,-10.0,0.06,-0.06
1283219.0,59.94,61.0,60.47,0.0,0.0,60.0,-0.47,-10.0,0.02,-0.06
1285219.0,59.94,61.0,60.47,0.0,0.0,60.0,-0.47,-10.0,0.0,-0.06
1287219.0,59.94,61.0,60.47,0.0,0.0,60.0,-0.47,-10.0,0.0,-0.06
1289219.0,59.94,60.75,60.34,0.0,0.0,60.0,-0.34,-10.0,0.06,-0.05
1291219.0,59.94,61.0,60.47,0.0,0.0,60.0,-0.47,-10.0,-0.06,-0.06
1293219.0,59.94,60.75,60.34,0.0,0.0,60.0,-0.34,-10.0,0.06,-0.05
1295219.0,59.94,60.75,60.34,0.0,0.0,60.0,-0.34,-10.0,0.0,-0.05
1297219.0,59.88,60.75,60.31,0.0,0.0,60.0,-0.31,-10.0,0.02,-0.05
1299219.0,59.88,60.75,60.31,0.0,0.0,60.0,-0.31,-10.0,0.0,-0.05
1301219.0,59.88,60.75,60.31,0.0,0.0,60.0,-0.31,-10.0,0.0,-0.05
1303219.0,59.88,61.0,60.44,0.0,0.0,60.0,-0.44,-10.0,-0.06,-0.06
1305219.0,59.81,61.0,60.41,0.0,0.0,60.0,-0.41,-10.0,0.02,-0.05
1307219.0,59.81,60.75,60.28,0.0,0.0,60.0,-0.28,-10.0,0.06,-0.05
1309219.0,59.81,60.75,60.28,0.0,0.0,60.0,-0.28,-10.0,0.0,-0.05
1311219.0,59.81,60.75,60.28,0.0,0.0,60.0,-0.28,-10.0,0.0,-0.05
1313219.0,59.75,60.75,60.25,0.0,0.0,60.0,-0.25,-10.0,0.02,-0.05
1315219.0,59.75,60.75,60.25,0.0,0.0,60.0,-0.25,-10.0,0.0,-0.05
1317219.0,59.75,60.75,60.25,0.0,0.0,60.0,-0.25,-10.0,0.0,-0.05
1319219.0,59.81,60.75,60.28,0.0,0.0,60.0,-0.28,-10.0,-0.02,-0.05
1321219.0,59.81,60.75,60.28,0.0,0.0,60.0,-0.28,-10.0,0.0,-0.05
1323219.0,59.81,60.5,60.16,0.0,0.0,60.0,-0.16,-10.0,0.06,-0.04
1325219.0,59.75,60.5,60.13,0.0,0.0,60.0,-0.12,-10.0,0.02,-0.04
1327219.0,59.75,60.5,60.13,0.0,0.0,60.0,-0.12,-10.0,0.0,-0.04
1329219.0,59.69,60.25,59.97,0.0,0.0,60.0,0.03,-9.94,0.08,-0.03
1331219.0,59.63,60.25,59.94,0.0,0.0,60.0,0.06,-9.81,0.02,-0.03
1333219.0,59.63,60.25,59.94,0.0,0.0,60.0,0.06,-9.69,0.0,-0.03
1335219.0,59.56,60.5,60.03,0.0,0.0,60.0,-0.03,-9.75,-0.05,-0.03
1337219.0,59.5,60.5,60.0,0.0,0.0,60.0,0.0,-9.75,0.02,-0.03
1339219.0,59.5,60.25,59.88,0.0,0.0,60.0,0.12,-9.5,0.06,-0.02
1341219.0,59.44,60.25,59.84,0.0,0.0,60.0,0.16,-9.19,0.02,-0.02
1343219.0,59.44,60.25,59.84,0.0,0.0,60.0,0.16,-8.88,0.0,-0.02
1345219.0,59.44,60.25,59.84,0.0,0.0,60.0,0.16,-8.56,0.0,-0.02
1347219.0,59.38,60.25,59.81,0.0,0.0,60.0,0.19,-8.19,0.02,-0.02
1349219.0,59.38,60.0,59.69,0.0,0.0,60.0,0.31,-7.56,0.06,-0.01
1351219.0,59.31,60.0,59.66,0.0,0.0,60.0,0.34,-6.88,0.02,-0.01
1353219.0,59.31,60.0,59.66,0.0,0.0,60.0,0.34,-6.19,0.0,-0.0
1355219.0,59.25,60.0,59.63,0.0,0.12,60.0,0.37,-5.44,0.02,0.0
1357219.0,59.25,60.0,59.63,0.0,0.52,60.0,0.37,-4.69,0.0,0.0
1359219.0,59.19,60.0,59.59,0.01,1.52,60.0,0.41,-3.88,0.02,0.01
1361219.0,59.19,60.0,59.59,0.02,2.83,60.0,0.41,-3.06,0.0,0.01
1363219.0,59.19,60.0,59.59,0.03,4.5,60.0,0.41,-2.25,0.0,0.01
1365219.0,59.13,60.0,59.56,0.05,6.78,60.0,0.44,-1.37,0.02,0.02
1367219.0,59.13,60.0,59.56,0.07,9.4,60.0,0.44,-0.5,0.0,0.02
1369219.0,59.13,59.75,59.44,0.1,13.47,60.0,0.56,0.63,0.06,0.03
1371219.0,59.13,59.75,59.44,0.14,17.88,60.0,0.56,1.75,0.0,0.03
1373219.0,59.06,59.75,59.41,0.18,23.05,60.0,0.59,2.94,0.02,0.04
1375219.0,59.06,59.75,59.41,0.22,28.69,60.0,0.59,4.13,0.0,0.04
1377219.0,59.0,59.75,59.38,0.27,35.12,60.0,0.63,5.38,0.02,0.05
1379219.0,58.94,59.75,59.34,0.33,42.32,60.0,0.66,6.69,0.02,0.06
1381219.0,58.94,59.75,59.34,0.38,50.05,60.0,0.66,8.0,0.0,0.06
1383219.0,58.94,60.0,59.47,0.44,57.29,60.0,0.53,9.06,-0.06,0.06
1385219.0,58.88,59.75,59.31,0.51,66.27,60.0,0.69,10.0,0.08,0.07
1387219.0,58.81,60.0,59.41,0.57,74.36,60.0,0.59,10.0,-0.05,0.06
1389219.0,58.81,60.0,59.41,0.63,82.55,60.0,0.59,10.0,0.0,0.06
1391219.0,58.81,60.0,59.41,0.7,90.74,60.0,0.59,10.0,0.0,0.06
1393219.0,58.75,60.0,59.38,0.76,99.17,60.0,0.63,10.0,0.02,0.06
1395219.0,58.75,60.0,59.38,0.83,107.57,60.0,0.63,10.0,0.0,0.06
1397219.0,58.75,60.0,59.38,0.89,115.96,60.0,0.63,10.0,0.0,0.06
1399219.0,58.69,60.0,59.34,0.96,124.6,60.0,0.66,10.0,0.02,0.07
1401219.0,58.75,60.25,59.5,1.0,130.0,60.0,0.5,10.0,-0.08,0.06
1403219.0,58.69,60.5,59.59,1.0,130.0,60.0,0.41,10.0,-0.05,0.05
1405219.0,58.69,60.5,59.59,1.0,130.0,60.0,0.41,10.0,0.0,0.05
1407219.0,58.69,60.75,59.72,1.0,130.0,60.0,0.28,10.0,-0.06,0.05
1409219.0,58.69,60.75,59.72,1.0,130.0,60.0,0.28,10.0,0.0,0.05
1411219.0,58.69,60.75,59.72,1.0,130.0,60.0,0.28,10.0,0.0,0.05
1413219.0,58.69,60.75,59.72,1.0,130.0,60.0,0.28,10.0,0.0,0.05
1415219.0,58.69,60.75,59.72,1.0,130.0,60.0,0.28,10.0,0.0,0.05
1417219.0,58.75,61.0,59.88,1.0,130.0,60.0,0.12,10.0,-0.08,0.04
1419219.0,58.75,61.0,59.88,1.0,130.0,60.0,0.12,10.0,0.0,0.04
1421219.0,58.75,61.0,59.88,1.0,130.0,60.0,0.12,10.0,0.0,0.04
1423219.0,58.75,61.0,59.88,1.0,130.0,60.0,0.12,10.0,0.0,0.04
1425219.0,58.81,61.25,60.03,1.0,130.0,60.0,-0.03,9.94,-0.08,0.03
1427219.0,58.88,61.25,60.06,1.0,130.0,60.0,-0.06,9.81,-0.02,0.03
1429219.0,58.88,61.25,60.06,1.0,130.0,60.0,-0.06,9.69,0.0,0.03
1431219.0,58.88,61.25,60.06,1.0,130.0,60.0,-0.06,9.56,0.0,0.03
1433219.0,58.94,61.25,60.09,1.0,130.0,60.0,-0.09,9.38,-0.02,0.03
1435219.0,59.0,61.25,60.13,1.0,130.0,60.0,-0.12,9.13,-0.02,0.02
1437219.0,59.0,61.5,60.25,1.0,130.0,60.0,-0.25,8.63,-0.06,0.02
1439219.0,59.06,61.5,60.28,1.0,130.0,60.0,-0.28,8.06,-0.02,0.01
1441219.0,59.13,61.5,60.31,1.0,130.0,60.0,-0.31,7.44,-0.02,0.01
1443219.0,59.19,61.5,60.34,1.0,130.0,60.0,-0.34,6.75,-0.02,0.01
1445219.0,59.19,61.75,60.47,0.99,129.34,60.0,-0.47,5.81,-0.06,-0.01
1447219.0,59.25,61.75,60.5,0.99,128.14,60.0,-0.5,4.81,-0.02,-0.01
1449219.0,59.31,61.75,60.53,0.97,126.28,60.0,-0.53,3.75,-0.02,-0.01
1451219.0,59.31,61.75,60.53,0.95,123.99,60.0,-0.53,2.69,0.0,-0.02
1453219.0,59.38,61.75,60.56,0.93,120.97,60.0,-0.56,1.56,-0.02,-0.02
1455219.0,59.44,62.0,60.72,0.89,116.19,60.0,-0.72,0.12,-0.08,-0.04
1457219.0,59.5,61.75,60.63,0.86,111.74,60.0,-0.63,-1.12,0.05,-0.03
1459219.0,59.5,61.75,60.63,0.82,106.65,60.0,-0.63,-2.38,0.0,-0.04
1461219.0,59.63,61.75,60.69,0.77,100.49,60.0,-0.69,-3.75,-0.03,-0.05
1463219.0,59.63,61.75,60.69,0.72,93.8,60.0,-0.69,-5.13,0.0,-0.05
1465219.0,59.69,61.75,60.72,0.66,86.25,60.0,-0.72,-6.56,-0.02,-0.06
1467219.0,59.69,61.75,60.72,0.6,78.11,60.0,-0.72,-8.0,0.0,-0.06
1469219.0,59.75,61.75,60.75,0.53,69.08,60.0,-0.75,-9.5,-0.02,-0.07
1471219.0,59.81,62.0,60.91,0.45,58.69,60.0,-0.91,-10.0,-0.08,-0.08
1473219.0,59.81,61.75,60.78,0.38,49.41,60.0,-0.78,-10.0,0.06,-0.07
1475219.0,59.88,61.75,60.81,0.31,39.77,60.0,-0.81,-10.0,-0.02,-0.07
1477219.0,59.88,61.75,60.81,0.23,30.15,60.0,-0.81,-10.0,0.0,-0.07
1479219.0,59.94,61.5,60.72,0.16,21.25,60.0,-0.72,-10.0,0.05,-0.07
1481219.0,59.94,61.75,60.84,0.09,11.29,60.0,-0.84,-10.0,-0.06,-0.08
1483219.0,59.94,61.5,60.72,0.02,2.42,60.0,-0.72,-10.0,0.06,-0.07
1485219.0,59.94,61.5,60.72,0.0,0.0,60.0,-0.72,-10.0,0.0,-0.07
1487219.0,60.0,61.25,60.63,0.0,0.0,60.0,-0.63,-10.0,0.05,-0.06
1489219.0,60.0,61.5,60.75,0.0,0.0,60.0,-0.75,-10.0,-0.06,-0.07
1491219.0,60.0,61.5,60.75,0.0,0.0,60.0,-0.75,-10.0,0.0,-0.07
1493219.0,60.0,61.25,60.63,0.0,0.0,60.0,-0.63,-10.0,0.06,-0.06
1495219.0,60.0,61.25,60.63,0.0,0.0,60.0,-0.63,-10.0,0.0,-0.06
1497219.0,60.0,61.25,60.63,0.0,0.0,60.0,-0.63,-10.0,0.0,-0.06
1499219.0,59.94,61.25,60.59,0.0,0.0,60.0,-0.59,-10.0,0.02,-0.06
1501219.0,59.94,61.25,60.59,0.0,0.0,60.0,-0.59,-10.0,0.0,-0.06
1503219.0,59.94,61.0,60.47,0.0,0.0,60.0,-0.47,-10.0,0.06,-0.06
1505219.0,59.94,61.0,60.47,0.0,0.0,60.0,-0.47,-10.0,0.0,-0.06
1507219.0,59.94,61.0,60.47,0.0,0.0,60.0,-0.47,-10.0,0.0,-0.06
1509219.0,59.94,61.0,60.47,0.0,0.0,60.0,-0.47,-10.0,0.0,-0.06
1511219.0,59.88,61.0,60.44,0.0,0.0,60.0,-0.44,-10.0,0.02,-0.05
1513219.0,59.88,61.0,60.44,0.0,0.0,60.0,-0.44,-10.0,0.0,-0.06
1515219.0,59.88,61.0,60.44,0.0,0.0,60.0,-0.44,-10.0,0.0,-0.06
1517219.0,59.88,60.75,60.31,0.0,0.0,60.0,-0.31,-10.0,0.06,-0.05
1519219.0,59.88,60.75,60.31,0.0,0.0,60.0,-0.31,-10.0,0.0,-0.05
1521219.0,59.81,60.75,60.28,0.0,0.0,60.0,-0.28,-10.0,0.02,-0.05
1523219.0,59.81,61.0,60.41,0.0,0.0,60.0,-0.41,-10.0,-0.06,-0.05
1525219.0,59.81,60.75,60.28,0.0,0.0,60.0,-0.28,-10.0,0.06,-0.05
1527219.0,59.75,60.5,60.13,0.0,0.0,60.0,-0.12,-10.0,0.08,-0.04
1529219.0,59.75,60.75,60.25,0.0,0.0,60.0,-0.25,-10.0,-0.06,-0.05
1531219.0,59.75,60.75,60.25,0.0,0.0,60.0,-0.25,-10.0,0.0,-0.05
1533219.0,59.69,60.75,60.22,0.0,0.0,60.0,-0.22,-10.0,0.02,-0.04
1535219.0,59.69,60.5,60.09,0.0,0.0,60.0,-0.09,-10.0,0.06,-0.04
1537219.0,59.69,60.5,60.09,0.0,0.0,60.0,-0.09,-10.0,0.0,-0.04
1539219.0,59.69,60.5,60.09,0.0,0.0,60.0,-0.09,-10.0,0.0,-0.04
1541219.0,59.69,60.5,60.09,0.0,0.0,60.0,-0.09,-10.0,0.0,-0.04
1543219.0,59.63,60.25,59.94,0.0,0.0,60.0,0.06,-9.88,0.08,-0.03
1545219.0,59.63,60.25,59.94,0.0,0.0,60.0,0.06,-9.75,0.0,-0.03
1547219.0,59.56,60.25,59.91,0.0,0.0,60.0,0.09,-9.56,0.02,-0.03
1549219.0,59.56,60.25,59.91,0.0,0.0,60.0,0.09,-9.38,0.0,-0.03
1551219.0,59.5,60.0,59.75,0.0,0.0,60.0,0.25,-8.88,0.08,-0.02
1553219.0,59.5,60.25,59.88,0.0,0.0,60.0,0.12,-8.63,-0.06,-0.02
1555219.0,59.44,60.0,59.72,0.0,0.0,60.0,0.28,-8.06,0.08,-0.01
1557219.0,59.44,60.0,59.72,0.0,0.0,60.0,0.28,-7.5,0.0,-0.01
1559219.0,59.38,60.0,59.69,0.0,0.0,60.0,0.31,-6.88,0.02,-0.01
1561219.0,59.38,60.25,59.81,0.0,0.0,60.0,0.19,-6.5,-0.06,-0.01
1563219.0,59.31,60.0,59.66,0.0,0.0,60.0,0.34,-5.81,0.08,-0.0
1565219.0,59.31,60.0,59.66,0.0,0.01,60.0,0.34,-5.13,0.0,0.0
1567219.0,59.25,60.0,59.63,0.0,0.59,60.0,0.37,-4.38,0.02,0.0
1569219.0,59.25,59.75,59.5,0.02,2.51,60.0,0.5,-3.38,0.06,0.01
1571219.0,59.19,60.0,59.59,0.03,3.94,60.0,0.41,-2.56,-0.05,0.01
1573219.0,59.19,59.75,59.47,0.05,6.88,60.0,0.53,-1.5,0.06,0.02
1575219.0,59.19,59.75,59.47,0.08,10.14,60.0,0.53,-0.44,0.0,0.03
1577219.0,59.13,59.75,59.44,0.11,14.13,60.0,0.56,0.69,0.02,0.03
1579219.0,59.13,59.75,59.44,0.14,18.57,60.0,0.56,1.81,0.0,0.03
1581219.0,59.06,59.75,59.41,0.18,23.77,60.0,0.59,3.0,0.02,0.04
